label|deg_mu|level|index|genus|coarse_class|coarse_num|autmuO_norms|is_coarse|scalar_label
text|integer|integer|integer|integer|text|integer|integer[]|boolean|text

6.6.4.32.1.b.1|6|4|32|1|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.32.2.a.1|6|4|32|2|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.0.a.1|6|4|48|0|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.0.b.1|6|4|48|0|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.0.c.1|6|4|48|0|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.0.d.1|6|4|48|0|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.0.e.1|6|4|48|0|e|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.0.f.1|6|4|48|0|f|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.0.g.1|6|4|48|0|g|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.a.1|6|4|48|1|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.b.1|6|4|48|1|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.c.1|6|4|48|1|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.d.1|6|4|48|1|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.e.1|6|4|48|1|e|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.f.1|6|4|48|1|f|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.g.1|6|4|48|1|g|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.h.1|6|4|48|1|h|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.i.1|6|4|48|1|i|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.j.1|6|4|48|1|j|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.k.1|6|4|48|1|k|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.l.1|6|4|48|1|l|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.m.1|6|4|48|1|m|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.n.1|6|4|48|1|n|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.o.1|6|4|48|1|o|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.p.1|6|4|48|1|p|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.q.1|6|4|48|1|q|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.r.1|6|4|48|1|r|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.s.1|6|4|48|1|s|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.t.1|6|4|48|1|t|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.u.1|6|4|48|1|u|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.v.1|6|4|48|1|v|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.w.1|6|4|48|1|w|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.x.1|6|4|48|1|x|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.y.1|6|4|48|1|y|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.z.1|6|4|48|1|z|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.1.ba.1|6|4|48|1|ba|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.bb.1|6|4|48|1|bb|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.bc.1|6|4|48|1|bc|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.bd.1|6|4|48|1|bd|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.be.1|6|4|48|1|be|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.1.bf.1|6|4|48|1|bf|1|{1,1,1,1,1,1}|T|1.1.1
6.6.4.48.2.a.1|6|4|48|2|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.2.b.1|6|4|48|2|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.2.c.1|6|4|48|2|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.2.d.1|6|4|48|2|d|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.2.e.1|6|4|48|2|e|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.a.1|6|4|48|3|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.b.1|6|4|48|3|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.c.1|6|4|48|3|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.d.1|6|4|48|3|d|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.e.1|6|4|48|3|e|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.f.1|6|4|48|3|f|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.g.1|6|4|48|3|g|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.h.1|6|4|48|3|h|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.i.1|6|4|48|3|i|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.j.1|6|4|48|3|j|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.k.1|6|4|48|3|k|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.l.1|6|4|48|3|l|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.m.1|6|4|48|3|m|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.n.1|6|4|48|3|n|1|{1,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.o.1|6|4|48|3|o|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.p.1|6|4|48|3|p|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.q.1|6|4|48|3|q|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.r.1|6|4|48|3|r|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.48.3.s.1|6|4|48|3|s|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.t.1|6|4|48|3|t|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.u.1|6|4|48|3|u|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.v.1|6|4|48|3|v|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.w.1|6|4|48|3|w|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.x.1|6|4|48|3|x|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.y.1|6|4|48|3|y|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.z.1|6|4|48|3|z|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.ba.1|6|4|48|3|ba|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bb.1|6|4|48|3|bb|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bc.1|6|4|48|3|bc|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bd.1|6|4|48|3|bd|1|{2,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.be.1|6|4|48|3|be|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bf.1|6|4|48|3|bf|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bg.1|6|4|48|3|bg|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bh.1|6|4|48|3|bh|1|{3,1,1,1,1,1}|T|1.1.1
6.6.4.48.3.bi.1|6|4|48|3|bi|1|{1,1,1,1,1,1}|T|1.1.1
6.6.4.64.0.a.1|6|4|64|0|a|1|{6,1,1,1,1}|T|1.1.1
6.6.4.64.1.a.1|6|4|64|1|a|1|{3,1,1,1,1}|T|1.1.1
6.6.4.64.3.a.1|6|4|64|3|a|1|{2,1,1,1,1}|T|1.1.1
6.6.4.64.3.b.1|6|4|64|3|b|1|{1,1,1,1,1}|T|1.1.1
6.6.4.96.1.a.1|6|4|96|1|a|1|{3,2,1,1,1}|T|1.1.1
6.6.4.96.1.b.1|6|4|96|1|b|1|{6,1,1,1,1}|T|1.1.1
6.6.4.96.1.c.1|6|4|96|1|c|1|{6,1,1,1,1}|T|1.1.1
6.6.4.96.1.d.1|6|4|96|1|d|1|{3,1,1,1,1}|T|1.1.1
6.6.4.96.3.a.1|6|4|96|3|a|1|{3,2,1,1,1}|T|1.1.1
6.6.4.96.3.b.1|6|4|96|3|b|1|{3,2,1,1,1}|T|1.1.1
6.6.4.96.3.c.1|6|4|96|3|c|1|{3,2,1,1,1}|T|1.1.1
6.6.4.96.3.d.1|6|4|96|3|d|1|{3,2,1,1,1}|T|1.1.1
6.6.4.96.3.e.1|6|4|96|3|e|1|{6,1,1,1,1}|T|1.1.1
6.6.4.96.3.f.1|6|4|96|3|f|1|{6,1,1,1,1}|T|1.1.1
6.6.4.96.3.g.1|6|4|96|3|g|1|{3,1,1,1,1}|T|1.1.1
6.6.4.96.3.h.1|6|4|96|3|h|1|{6,1,1,1,1}|T|1.1.1
6.6.4.96.3.i.1|6|4|96|3|i|1|{3,1,1,1,1}|T|1.1.1
6.6.4.96.3.j.1|6|4|96|3|j|1|{3,1,1,1,1}|T|1.1.1
6.6.4.96.5.a.1|6|4|96|5|a|1|{2,1,1,1,1}|T|1.1.1
6.6.4.96.5.b.1|6|4|96|5|b|1|{2,1,1,1,1}|T|1.1.1
6.6.4.96.5.c.1|6|4|96|5|c|1|{2,1,1,1,1}|T|1.1.1
6.6.4.96.5.d.1|6|4|96|5|d|1|{2,1,1,1,1}|T|1.1.1
6.6.4.96.5.e.1|6|4|96|5|e|1|{2,1,1,1,1}|T|1.1.1
6.6.4.96.5.f.1|6|4|96|5|f|1|{1,1,1,1,1}|T|1.1.1
6.6.4.96.5.g.1|6|4|96|5|g|1|{1,1,1,1,1}|T|1.1.1
6.6.4.192.3.a.1|6|4|192|3|a|1|{6,1,1,1}|T|1.1.1
6.6.4.192.3.b.1|6|4|192|3|b|1|{3,1,1,1}|T|1.1.1
6.6.4.192.9.a.1|6|4|192|9|a|1|{2,1,1,1}|T|1.1.1
6.6.4.192.9.b.1|6|4|192|9|b|1|{1,1,1,1}|T|1.1.1
6.6.6.6.0.a.1|6|6|6|0|a|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.6.0.b.1|6|6|6|0|b|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.6.0.c.1|6|6|6|0|c|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.6.0.d.1|6|6|6|0|d|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.6.0.e.1|6|6|6|0|e|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.6.0.f.1|6|6|6|0|f|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.6.1.a.1|6|6|6|1|a|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.8.0.a.1|6|6|8|0|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.8.0.b.1|6|6|8|0|b|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.8.0.c.1|6|6|8|0|c|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.a.1|6|6|12|0|a|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.b.1|6|6|12|0|b|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.c.1|6|6|12|0|c|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.d.1|6|6|12|0|d|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.e.1|6|6|12|0|e|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.f.1|6|6|12|0|f|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.g.1|6|6|12|0|g|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.h.1|6|6|12|0|h|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.i.1|6|6|12|0|i|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.j.1|6|6|12|0|j|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.k.1|6|6|12|0|k|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.l.1|6|6|12|0|l|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.m.1|6|6|12|0|m|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.n.1|6|6|12|0|n|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.o.1|6|6|12|0|o|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.p.1|6|6|12|0|p|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.q.1|6|6|12|0|q|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.r.1|6|6|12|0|r|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.s.1|6|6|12|0|s|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.0.t.1|6|6|12|0|t|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.a.1|6|6|12|1|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.b.1|6|6|12|1|b|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.c.1|6|6|12|1|c|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.d.1|6|6|12|1|d|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.e.1|6|6|12|1|e|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.f.1|6|6|12|1|f|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.g.1|6|6|12|1|g|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.h.1|6|6|12|1|h|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.i.1|6|6|12|1|i|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.j.1|6|6|12|1|j|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.k.1|6|6|12|1|k|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.l.1|6|6|12|1|l|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.12.1.m.1|6|6|12|1|m|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.0.a.1|6|6|16|0|a|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.0.b.1|6|6|16|0|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.0.c.1|6|6|16|0|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.0.d.1|6|6|16|0|d|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.0.e.1|6|6|16|0|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.0.f.1|6|6|16|0|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.16.1.a.1|6|6|16|1|a|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.18.0.a.1|6|6|18|0|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.18.0.b.1|6|6|18|0|b|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.a.1|6|6|24|0|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.b.1|6|6|24|0|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.c.1|6|6|24|0|c|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.d.1|6|6|24|0|d|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.e.1|6|6|24|0|e|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.f.1|6|6|24|0|f|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.g.1|6|6|24|0|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.h.1|6|6|24|0|h|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.i.1|6|6|24|0|i|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.j.1|6|6|24|0|j|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.k.1|6|6|24|0|k|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.l.1|6|6|24|0|l|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.m.1|6|6|24|0|m|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.n.1|6|6|24|0|n|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.o.1|6|6|24|0|o|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.p.1|6|6|24|0|p|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.0.q.1|6|6|24|0|q|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.a.1|6|6|24|1|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.b.1|6|6|24|1|b|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.c.1|6|6|24|1|c|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.d.1|6|6|24|1|d|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.e.1|6|6|24|1|e|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.f.1|6|6|24|1|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.g.1|6|6|24|1|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.h.1|6|6|24|1|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.i.1|6|6|24|1|i|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.j.1|6|6|24|1|j|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.k.1|6|6|24|1|k|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.l.1|6|6|24|1|l|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.m.1|6|6|24|1|m|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.n.1|6|6|24|1|n|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.o.1|6|6|24|1|o|1|{1,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.p.1|6|6|24|1|p|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.q.1|6|6|24|1|q|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.r.1|6|6|24|1|r|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.s.1|6|6|24|1|s|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.1.t.1|6|6|24|1|t|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.a.1|6|6|24|2|a|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.b.1|6|6|24|2|b|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.c.1|6|6|24|2|c|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.d.1|6|6|24|2|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.e.1|6|6|24|2|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.f.1|6|6|24|2|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.g.1|6|6|24|2|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.h.1|6|6|24|2|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.i.1|6|6|24|2|i|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.j.1|6|6|24|2|j|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.k.1|6|6|24|2|k|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.l.1|6|6|24|2|l|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.m.1|6|6|24|2|m|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.24.2.n.1|6|6|24|2|n|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.27.0.a.1|6|6|27|0|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.32.0.a.1|6|6|32|0|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.32.0.b.1|6|6|32|0|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.32.1.a.1|6|6|32|1|a|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.32.1.b.1|6|6|32|1|b|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.a.1|6|6|36|0|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.b.1|6|6|36|0|b|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.c.1|6|6|36|0|c|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.d.1|6|6|36|0|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.e.1|6|6|36|0|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.f.1|6|6|36|0|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.g.1|6|6|36|0|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.h.1|6|6|36|0|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.i.1|6|6|36|0|i|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.j.1|6|6|36|0|j|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.k.1|6|6|36|0|k|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.0.l.1|6|6|36|0|l|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.a.1|6|6|36|1|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.b.1|6|6|36|1|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.c.1|6|6|36|1|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.d.1|6|6|36|1|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.e.1|6|6|36|1|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.f.1|6|6|36|1|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.g.1|6|6|36|1|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.h.1|6|6|36|1|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.i.1|6|6|36|1|i|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.j.1|6|6|36|1|j|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.1.k.1|6|6|36|1|k|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.a.1|6|6|36|2|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.b.1|6|6|36|2|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.c.1|6|6|36|2|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.d.1|6|6|36|2|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.e.1|6|6|36|2|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.f.1|6|6|36|2|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.g.1|6|6|36|2|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.36.2.h.1|6|6|36|2|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.a.1|6|6|48|0|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.b.1|6|6|48|0|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.c.1|6|6|48|0|c|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.d.1|6|6|48|0|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.e.1|6|6|48|0|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.f.1|6|6|48|0|f|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.g.1|6|6|48|0|g|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.h.1|6|6|48|0|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.i.1|6|6|48|0|i|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.0.j.1|6|6|48|0|j|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.a.1|6|6|48|1|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.b.1|6|6|48|1|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.c.1|6|6|48|1|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.d.1|6|6|48|1|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.e.1|6|6|48|1|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.f.1|6|6|48|1|f|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.g.1|6|6|48|1|g|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.h.1|6|6|48|1|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.i.1|6|6|48|1|i|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.1.j.1|6|6|48|1|j|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.a.1|6|6|48|2|a|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.b.1|6|6|48|2|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.c.1|6|6|48|2|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.d.1|6|6|48|2|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.e.1|6|6|48|2|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.f.1|6|6|48|2|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.g.1|6|6|48|2|g|1|{6,1,1,1,1,1,1}|T|1.1.1
