



1.49.ac|{y^2=x^3+a^11*x+a^12,y^2=x^3+a^36*x+a^36,y^2=x^3+6*x+6,y^2=x^3+a^12*x+a^12,y^2=x^3+a^23*x+6,y^2=x^3+a^5*x+a^6,y^2=x^3+a^17*x+a^18,y^2=x^3+1}
1.49.g|{y^2=x^3+a^39*x+5,y^2=x^3+a^45*x+a^46,y^2=x^3+a^10*x+a^10,y^2=x^3+a^15*x+2,y^2=x^3+a^21*x+a^22,y^2=x^3+a^22*x+a^22}


(g, q)= (1,53)
1.53.af|{y^2=x^3+34*x+34,y^2=x^3+8*x+8}
1.53.c|{y^2=x^3+26*x+26,y^2=x^3+47*x+41,y^2=x^3+37*x+21,y^2=x^3+34*x+15,y^2=x^3+49*x+45,y^2=x^3+51*x+51}
1.53.n|{y^2=x^3+39*x+39}
1.53.i|{y^2=x^3+23*x+46,y^2=x^3+8*x+16}
1.53.al|{y^2=x^3+4*x+4,y^2=x^3+36*x+19}
1.53.d|{y^2=x^3+39*x+25,y^2=x^3+13*x+26,y^2=x^3+17*x+17,y^2=x^3+27*x+1}
1.53.ag|{y^2=x^3+21*x+42,y^2=x^3+38*x+23,y^2=x^3+48*x+43,y^2=x^3+42*x+42,y^2=x^3+x+2,y^2=x^3+44*x+44,y^2=x^3+52*x+51,y^2=x^3+41*x+41,y^2=x^3+24*x+48,y^2=x^3+22*x+22}
1.53.o|{y^2=x^3+7*x+7,y^2=x^3+x}
1.53.ab|{y^2=x^3+43*x+33,y^2=x^3+22*x+44,y^2=x^3+37*x+37}
1.53.j|{y^2=x^3+16*x+16,y^2=x^3+18*x+18,y^2=x^3+46*x+46,y^2=x^3+2*x+4,y^2=x^3+50*x+50}
1.53.am|{y^2=x^3+15*x+15,y^2=x^3+44*x+35,y^2=x^3+30*x+30,y^2=x^3+12*x+24}
1.53.e|{y^2=x^3+x+1,y^2=x^3+47*x+47,y^2=x^3+38*x+38,y^2=x^3+18*x+36}
1.53.ah|{y^2=x^3+29*x+29}
1.53.ac|{y^2=x^3+52*x+52,y^2=x^3+45*x+37,y^2=x^3+35*x+35,y^2=x^3+25*x+25,y^2=x^3+51*x+49,y^2=x^3+49*x+49}
1.53.k|{y^2=x^3+28*x+28,y^2=x^3+5*x+5,y^2=x^3+48*x+48,y^2=x^3+3*x+6}
1.53.an|{y^2=x^3+50*x+47}
1.53.f|{y^2=x^3+32*x+11,y^2=x^3+30*x+7}
1.53.ai|{y^2=x^3+2*x+2,y^2=x^3+19*x+19}
1.53.ad|{y^2=x^3+23*x+23,y^2=x^3+20*x+20,y^2=x^3+43*x+43,y^2=x^3+15*x+30}
1.53.a|{y^2=x^3+21*x+21,y^2=x^3+31*x+9,y^2=x^3+4,y^2=x^3+40*x+27,y^2=x^3+5,y^2=x^3+10*x+10}
1.53.l|{y^2=x^3+9*x+9,y^2=x^3+16*x+32}
1.53.ao|{y^2=x^3+28*x+3}
1.53.g|{y^2=x^3+40*x+40,y^2=x^3+9*x+18,y^2=x^3+13*x+13,y^2=x^3+35*x+17,y^2=x^3+6*x+6,y^2=x^3+17*x+34,y^2=x^3+5*x+10,y^2=x^3+36*x+36,y^2=x^3+12*x+12,y^2=x^3+45*x+45}
1.53.aj|{y^2=x^3+27*x+27,y^2=x^3+11*x+22,y^2=x^3+19*x+38,y^2=x^3+41*x+29,y^2=x^3+25*x+50}
1.53.ae|{y^2=x^3+29*x+5,y^2=x^3+4*x+8,y^2=x^3+31*x+31,y^2=x^3+2*x,y^2=x^3+46*x+39}
1.53.b|{y^2=x^3+42*x+31,y^2=x^3+24*x+24,y^2=x^3+32*x+32}
1.53.m|{y^2=x^3+3*x+3,y^2=x^3+11*x+11,y^2=x^3+7*x+14,y^2=x^3+14*x+28}
1.53.h|{y^2=x^3+10*x+20}
1.53.ak|{y^2=x^3+6*x+12,y^2=x^3+33*x+13,y^2=x^3+20*x+40,y^2=x^3+14*x+14}


(g, q)= (1,59)
1.59.e|{y^2=x^3+2*x+2,y^2=x^3+34*x+9,y^2=x^3+12*x+12,y^2=x^3+13*x+26,y^2=x^3+3*x+6,y^2=x^3+37*x+15,y^2=x^3+25*x+25,y^2=x^3+51*x+51}
1.59.ai|{y^2=x^3+11*x+11,y^2=x^3+16*x+16,y^2=x^3+54*x+49,y^2=x^3+13*x+13}
1.59.n|{y^2=x^3+3*x+3}
1.59.ab|{y^2=x^3+39*x+39,y^2=x^3+55*x+55}
1.59.f|{y^2=x^3+7*x+14,y^2=x^3+31*x+31,y^2=x^3+25*x+50}
1.59.aj|{y^2=x^3+7*x+7,y^2=x^3+46*x+33,y^2=x^3+47*x+47,y^2=x^3+17*x+34}
1.59.o|{y^2=x^3+39*x+19,y^2=x^3+47*x+35}
1.59.ac|{y^2=x^3+22*x+44,y^2=x^3+49*x+49}
1.59.g|{y^2=x^3+51*x+43,y^2=x^3+34*x+34,y^2=x^3+53*x+53,y^2=x^3+23*x+23,y^2=x^3+2*x+4,y^2=x^3+36*x+13,y^2=x^3+33*x+33}
1.59.ak|{y^2=x^3+53*x+47,y^2=x^3+24*x+48,y^2=x^3+57*x+55,y^2=x^3+26*x+52}
1.59.ad|{y^2=x^3+52*x+52,y^2=x^3+40*x+21,y^2=x^3+4*x+8,y^2=x^3+23*x+46,y^2=x^3+45*x+31}
1.59.h|{y^2=x^3+50*x+41,y^2=x^3+29*x+58}
1.59.al|{y^2=x^3+5*x+5,y^2=x^3+32*x+32}
1.59.ae|{y^2=x^3+41*x+23,y^2=x^3+45*x+45,y^2=x^3+48*x+37,y^2=x^3+18*x+18,y^2=x^3+24*x+24,y^2=x^3+8*x+16,y^2=x^3+38*x+38,y^2=x^3+27*x+54}
1.59.i|{y^2=x^3+44*x+29,y^2=x^3+5*x+10,y^2=x^3+52*x+45,y^2=x^3+43*x+43}
1.59.am|{y^2=x^3+30*x+1,y^2=x^3+27*x+27,y^2=x^3+4*x+4,y^2=x^3+9*x+18,y^2=x^3+48*x+48,y^2=x^3+14*x+14}
1.59.p|{y^2=x^3+42*x+25}
1.59.a|{y^2=x^3+21*x+42,y^2=x^3+58*x+58,y^2=x^3+2,y^2=x^3+x+2,y^2=x^3+44*x+44,y^2=x^3+15*x+15,y^2=x^3+55*x+51,y^2=x^3+20*x+20,y^2=x^3+2*x,y^2=x^3+1,y^2=x^3+58*x+57,y^2=x^3+x}
1.59.af|{y^2=x^3+21*x+21,y^2=x^3+6*x+12,y^2=x^3+46*x+46}
1.59.j|{y^2=x^3+11*x+22,y^2=x^3+41*x+41,y^2=x^3+28*x+56,y^2=x^3+19*x+19}
1.59.an|{y^2=x^3+12*x+24}
1.59.b|{y^2=x^3+43*x+27,y^2=x^3+38*x+17}
1.59.ag|{y^2=x^3+33*x+7,y^2=x^3+57*x+57,y^2=x^3+30*x+30,y^2=x^3+14*x+28,y^2=x^3+9*x+9,y^2=x^3+35*x+11,y^2=x^3+18*x+36}
1.59.k|{y^2=x^3+6*x+6,y^2=x^3+28*x+28,y^2=x^3+29*x+29,y^2=x^3+36*x+36}
1.59.ao|{y^2=x^3+54*x+54,y^2=x^3+56*x+56}
1.59.c|{y^2=x^3+35*x+35,y^2=x^3+19*x+38}
1.59.ap|{y^2=x^3+40*x+40}
1.59.l|{y^2=x^3+10*x+20,y^2=x^3+20*x+40}
1.59.d|{y^2=x^3+26*x+26,y^2=x^3+x+1,y^2=x^3+31*x+3,y^2=x^3+50*x+50,y^2=x^3+10*x+10}
1.59.ah|{y^2=x^3+22*x+22,y^2=x^3+42*x+42}
1.59.m|{y^2=x^3+49*x+39,y^2=x^3+17*x+17,y^2=x^3+56*x+53,y^2=x^3+16*x+32,y^2=x^3+37*x+37,y^2=x^3+15*x+30}


(g, q)= (1,61)
1.61.an|{y^2=x^3+31*x+1,y^2=x^3+25*x+50}
1.61.m|{y^2=x^3+11*x+11,y^2=x^3+4*x+8,y^2=x^3+2*x}
1.61.ac|{y^2=x^3+53*x+53,y^2=x^3+19*x+38,y^2=x^3+15*x+15,y^2=x^3+6*x+6,y^2=x^3+57*x+53,y^2=x^3+50*x+39,y^2=x^3+26*x+52,y^2=x^3+36*x+36}
1.61.d|{y^2=x^3+54*x+54,y^2=x^3+51*x+51}
1.61.aj|{y^2=x^3+39*x+17}
1.61.i|{y^2=x^3+22*x+22,y^2=x^3+45*x+45,y^2=x^3+40*x+19,y^2=x^3+9*x+9,y^2=x^3+32*x+32,y^2=x^3+33*x+33}
1.61.ao|{y^2=x^3+7*x+7,y^2=x^3+3,y^2=x^3+5*x+5,y^2=x^3+42*x+23,y^2=x^3+1}
1.61.n|{y^2=x^3+52*x+52,y^2=x^3+23*x+23}
1.61.ad|{y^2=x^3+21*x+42,y^2=x^3+33*x+5}
1.61.e|{y^2=x^3+32*x+3,y^2=x^3+13*x+13,y^2=x^3+41*x+21,y^2=x^3+45*x+29}
1.61.ak|{y^2=x^3+5*x+10,y^2=x^3+30*x+30,y^2=x^3+2*x+4,y^2=x^3+17*x+17,y^2=x^3+29*x+29,y^2=x^3+3*x+6,y^2=x^3+8*x+16,y^2=x^3+x}
1.61.j|{y^2=x^3+25*x+25}
1.61.a|{y^2=x^3+11*x+22,y^2=x^3+18*x+18,y^2=x^3+4*x+4,y^2=x^3+50*x+50,y^2=x^3+16*x+32,y^2=x^3+17*x+34}
1.61.o|{y^2=x^3+20*x+40,y^2=x^3+41*x+41,y^2=x^3+28*x+56}
1.61.ae|{y^2=x^3+57*x+57,y^2=x^3+8*x+8,y^2=x^3+52*x+43,y^2=x^3+56*x+56}
1.61.f|{y^2=x^3+46*x+31,y^2=x^3+3*x+3,y^2=x^3+12*x+12,y^2=x^3+48*x+48}
1.61.al|{y^2=x^3+24*x+24,y^2=x^3+49*x+37}
1.61.k|{y^2=x^3+2*x+2,y^2=x^3+59*x+57,y^2=x^3+16*x+16,y^2=x^3+7*x+14,y^2=x^3+4*x,y^2=x^3+31*x+31,y^2=x^3+47*x+47,y^2=x^3+55*x+49}
1.61.b|{y^2=x^3+26*x+26,y^2=x^3+38*x+15,y^2=x^3+37*x+13,y^2=x^3+53*x+45}
1.61.ah|{y^2=x^3+44*x+44,y^2=x^3+47*x+33,y^2=x^3+34*x+34,y^2=x^3+15*x+30}
1.61.af|{y^2=x^3+12*x+24,y^2=x^3+9*x+18,y^2=x^3+42*x+42,y^2=x^3+48*x+35}
1.61.g|{y^2=x^3+51*x+41,y^2=x^3+13*x+26,y^2=x^3+23*x+46,y^2=x^3+x+2,y^2=x^3+38*x+38,y^2=x^3+56*x+51}
1.61.am|{y^2=x^3+8*x,y^2=x^3+x+1,y^2=x^3+44*x+27}
1.61.p|{y^2=x^3+35*x+35}
1.61.l|{y^2=x^3+35*x+9,y^2=x^3+58*x+58}
1.61.ab|{y^2=x^3+2,y^2=x^3+40*x+40,y^2=x^3+59*x+59,y^2=x^3+43*x+25,y^2=x^3+55*x+55,y^2=x^3+6}
1.61.ap|{y^2=x^3+18*x+36}
1.61.c|{y^2=x^3+29*x+58,y^2=x^3+22*x+44,y^2=x^3+24*x+48,y^2=x^3+60*x+60,y^2=x^3+60*x+59,y^2=x^3+43*x+43,y^2=x^3+20*x+20,y^2=x^3+37*x+37}
1.61.ai|{y^2=x^3+58*x+55,y^2=x^3+6*x+12,y^2=x^3+10*x+20,y^2=x^3+36*x+11,y^2=x^3+27*x+54,y^2=x^3+10*x+10}
1.61.ag|{y^2=x^3+21*x+21,y^2=x^3+28*x+28,y^2=x^3+30*x+60,y^2=x^3+46*x+46,y^2=x^3+14*x+14,y^2=x^3+49*x+49}
1.61.h|{y^2=x^3+27*x+27,y^2=x^3+14*x+28,y^2=x^3+54*x+47,y^2=x^3+19*x+19}


(g, q)= (1,67)
1.67.a|{y^2=x^3+33*x+66,y^2=x^3+2*x,y^2=x^3+x,y^2=x^3+25*x+25}
1.67.ae|{y^2=x^3+61*x+55,y^2=x^3+52*x+37,y^2=x^3+14*x+14,y^2=x^3+30*x+60,y^2=x^3+42*x+42,y^2=x^3+22*x+44,y^2=x^3+19*x+38,y^2=x^3+5*x+5,y^2=x^3+17*x+17,y^2=x^3+33*x+33}
1.67.j|{y^2=x^3+45*x+23,y^2=x^3+56*x+56}
1.67.q|{y^2=x^3+1,y^2=x^3+38*x+9}
1.67.am|{y^2=x^3+21*x+21,y^2=x^3+62*x+57,y^2=x^3+53*x+53,y^2=x^3+x+1,y^2=x^3+46*x+46,y^2=x^3+31*x+31}
1.67.b|{y^2=x^3+5*x+10,y^2=x^3+26*x+52}
1.67.af|{y^2=x^3+44*x+44,y^2=x^3+53*x+39,y^2=x^3+63*x+63,y^2=x^3+25*x+50}
1.67.k|{y^2=x^3+26*x+26,y^2=x^3+45*x+45,y^2=x^3+7*x+7,y^2=x^3+65*x+65}
1.67.an|{y^2=x^3+6*x+6,y^2=x^3+54*x+54,y^2=x^3+38*x+38}
1.67.c|{y^2=x^3+54*x+41,y^2=x^3+6*x+12,y^2=x^3+34*x+34,y^2=x^3+57*x+57,y^2=x^3+27*x+27,y^2=x^3+12*x+24,y^2=x^3+9*x+18,y^2=x^3+50*x+50}
1.67.ag|{y^2=x^3+64*x+61,y^2=x^3+24*x+24}
1.67.l|{y^2=x^3+21*x+42,y^2=x^3+60*x+60}
1.67.ao|{y^2=x^3+63*x+59,y^2=x^3+55*x+43,y^2=x^3+10*x+20}
1.67.d|{y^2=x^3+43*x+19,y^2=x^3+15*x+15,y^2=x^3+36*x+5,y^2=x^3+62*x+62}
1.67.ap|{y^2=x^3+52*x+52}
1.67.m|{y^2=x^3+57*x+47,y^2=x^3+50*x+33,y^2=x^3+4*x+8,y^2=x^3+11*x+22,y^2=x^3+17*x+34,y^2=x^3+49*x+49}
1.67.e|{y^2=x^3+39*x+39,y^2=x^3+20*x+40,y^2=x^3+13*x+13,y^2=x^3+65*x+63,y^2=x^3+x+2,y^2=x^3+32*x+32,y^2=x^3+41*x+41,y^2=x^3+56*x+45,y^2=x^3+55*x+55,y^2=x^3+34*x+1}
1.67.aq|{y^2=x^3+43*x+43}
1.67.ah|{y^2=x^3+58*x+58,y^2=x^3+12*x+12,y^2=x^3+4*x+4,y^2=x^3+48*x+48}
1.67.n|{y^2=x^3+24*x+48,y^2=x^3+18*x+36,y^2=x^3+15*x+30}
1.67.f|{y^2=x^3+2,y^2=x^3+42*x+17,y^2=x^3+30*x+30,y^2=x^3+23*x+23,y^2=x^3+51*x+35}
1.67.ai|{y^2=x^3+13*x+26,y^2=x^3+2*x+2,y^2=x^3+3*x+6,y^2=x^3+44*x+21,y^2=x^3+8*x+8,y^2=x^3+14*x+28,y^2=x^3+59*x+59,y^2=x^3+29*x+29}
1.67.o|{y^2=x^3+64*x+64,y^2=x^3+36*x+36,y^2=x^3+66*x+66}
1.67.ab|{y^2=x^3+40*x+40,y^2=x^3+18*x+18}
1.67.g|{y^2=x^3+16*x+16,y^2=x^3+29*x+58}
1.67.aj|{y^2=x^3+28*x+28,y^2=x^3+23*x+46}
1.67.ac|{y^2=x^3+66*x+65,y^2=x^3+3*x+3,y^2=x^3+41*x+15,y^2=x^3+35*x+35,y^2=x^3+2*x+4,y^2=x^3+47*x+47,y^2=x^3+19*x+19,y^2=x^3+27*x+54}
1.67.h|{y^2=x^3+58*x+49,y^2=x^3+31*x+62,y^2=x^3+48*x+29,y^2=x^3+16*x+32}
1.67.ak|{y^2=x^3+46*x+25,y^2=x^3+28*x+56,y^2=x^3+59*x+51,y^2=x^3+37*x+7}
1.67.ad|{y^2=x^3+47*x+27,y^2=x^3+60*x+53,y^2=x^3+9*x+9,y^2=x^3+61*x+61}
1.67.i|{y^2=x^3+11*x+11,y^2=x^3+49*x+31,y^2=x^3+35*x+3,y^2=x^3+32*x+64,y^2=x^3+8*x+16,y^2=x^3+20*x+20,y^2=x^3+37*x+37,y^2=x^3+51*x+51}
1.67.p|{y^2=x^3+7*x+14}
1.67.al|{y^2=x^3+22*x+22,y^2=x^3+39*x+11}


(g, q)= (1,71)
1.71.e|{y^2=x^3+26*x+40,y^2=x^3+48*x+52,y^2=x^3+19*x+62,y^2=x^3+36*x+36}
1.71.j|{y^2=x^3+6*x+6,y^2=x^3+53*x+53,y^2=x^3+36*x+39,y^2=x^3+55*x+55}
1.71.ae|{y^2=x^3+44*x+44,y^2=x^3+60*x+65,y^2=x^3+54*x+54,y^2=x^3+43*x+43}
1.71.a|{y^2=x^3+22*x+22,y^2=x^3+47*x+45,y^2=x^3+68*x+68,y^2=x^3+13*x+20,y^2=x^3+7,y^2=x^3+63*x+63,y^2=x^3+66*x+36,y^2=x^3+34*x+25,y^2=x^3+x,y^2=x^3+40*x+67,y^2=x^3+14*x+14,y^2=x^3+1,y^2=x^3+24*x+24,y^2=x^3+7*x}
1.71.al|{y^2=x^3+33*x+33}
1.71.o|{y^2=x^3+21*x+21,y^2=x^3+23*x+23}
1.71.f|{y^2=x^3+3*x+3,y^2=x^3+53*x+16,y^2=x^3+59*x+58,y^2=x^3+18*x+55}
1.71.k|{y^2=x^3+46*x+38,y^2=x^3+4*x+4,y^2=x^3+16*x+41,y^2=x^3+49*x+49}
1.71.ah|{y^2=x^3+28*x+28,y^2=x^3+64*x+22}
1.71.af|{y^2=x^3+7*x+7,y^2=x^3+46*x+46,y^2=x^3+25*x+25,y^2=x^3+5*x+35}
1.71.b|{y^2=x^3+24*x+26,y^2=x^3+45*x+45,y^2=x^3+65*x+29}
1.71.am|{y^2=x^3+28*x+54,y^2=x^3+56*x+37,y^2=x^3+25*x+33,y^2=x^3+19*x+19,y^2=x^3+65*x+65,y^2=x^3+17*x+17,y^2=x^3+29*x+29,y^2=x^3+27*x+47}
1.71.g|{y^2=x^3+27*x+27,y^2=x^3+41*x+41,y^2=x^3+14*x+27,y^2=x^3+50*x+66,y^2=x^3+48*x+48,y^2=x^3+29*x+61,y^2=x^3+20*x+20,y^2=x^3+20*x+69}
1.71.p|{y^2=x^3+32*x+11,y^2=x^3+6*x+42,y^2=x^3+33*x+18}
1.71.ab|{y^2=x^3+39*x+39,y^2=x^3+4*x+28,y^2=x^3+57*x+57}
1.71.ap|{y^2=x^3+34*x+34,y^2=x^3+5*x+5,y^2=x^3+32*x+32}
1.71.l|{y^2=x^3+55*x+30}
1.71.ai|{y^2=x^3+26*x+26,y^2=x^3+61*x+61,y^2=x^3+42*x+42,y^2=x^3+8*x+8,y^2=x^3+30*x+68,y^2=x^3+59*x+59,y^2=x^3+38*x+53,y^2=x^3+3*x+21}
1.71.ag|{y^2=x^3+12*x+12,y^2=x^3+30*x+30,y^2=x^3+9*x+63,y^2=x^3+60*x+60,y^2=x^3+21*x+5,y^2=x^3+45*x+31,y^2=x^3+57*x+44,y^2=x^3+51*x+51}
1.71.c|{y^2=x^3+69*x+57,y^2=x^3+69*x+69,y^2=x^3+43*x+17,y^2=x^3+31*x+4}
1.71.an|{y^2=x^3+x+1,y^2=x^3+66*x+66}
1.71.h|{y^2=x^3+23*x+19,y^2=x^3+10*x+10}
1.71.q|{y^2=x^3+64*x+64,y^2=x^3+11*x+6}
1.71.ac|{y^2=x^3+40*x+40,y^2=x^3+44*x+24,y^2=x^3+13*x+13,y^2=x^3+47*x+47}
1.71.aq|{y^2=x^3+12*x+13,y^2=x^3+35*x+35}
1.71.aj|{y^2=x^3+41*x+3,y^2=x^3+68*x+50,y^2=x^3+50*x+50,y^2=x^3+10*x+70}
1.71.m|{y^2=x^3+2*x+2,y^2=x^3+15*x+15,y^2=x^3+8*x+56,y^2=x^3+31*x+31,y^2=x^3+61*x+1,y^2=x^3+62*x+62,y^2=x^3+x+7,y^2=x^3+52*x+9}
1.71.d|{y^2=x^3+52*x+52,y^2=x^3+15*x+34,y^2=x^3+67*x+67,y^2=x^3+58*x+58,y^2=x^3+22*x+12}
1.71.ao|{y^2=x^3+35*x+32,y^2=x^3+62*x+8}
1.71.i|{y^2=x^3+7*x+49,y^2=x^3+16*x+16,y^2=x^3+67*x+43,y^2=x^3+18*x+18,y^2=x^3+51*x+2,y^2=x^3+37*x+46,y^2=x^3+37*x+37,y^2=x^3+70*x+64}
1.71.ad|{y^2=x^3+63*x+15,y^2=x^3+70*x+70,y^2=x^3+2*x+14,y^2=x^3+17*x+48,y^2=x^3+9*x+9}
1.71.ak|{y^2=x^3+58*x+51,y^2=x^3+38*x+38,y^2=x^3+54*x+23,y^2=x^3+56*x+56}
1.71.n|{y^2=x^3+39*x+60,y^2=x^3+49*x+59}


(g, q)= (1,73)
1.73.k|{y^2=x^3+52*x+52,y^2=x^3+63*x+63,y^2=x^3+51*x+36,y^2=x^3+3,y^2=x^3+64*x+64,y^2=x^3+61*x+13,y^2=x^3+8*x+8,y^2=x^3+31*x+31,y^2=x^3+1}
1.73.an|{y^2=x^3+70*x+58,y^2=x^3+35*x+29}
1.73.b|{y^2=x^3+20*x+27,y^2=x^3+57*x+57,y^2=x^3+13*x+13,y^2=x^3+10*x+10}
1.73.ac|{y^2=x^3+23*x+23,y^2=x^3+55*x+56,y^2=x^3+49*x+26,y^2=x^3+27*x+27,y^2=x^3+65*x+33,y^2=x^3+41*x+41,y^2=x^3+20*x+20,y^2=x^3+14*x+70,y^2=x^3+x+1}
1.73.g|{y^2=x^3+10*x+50,y^2=x^3+68*x+48,y^2=x^3+42*x+42,y^2=x^3+36*x+36,y^2=x^3+65*x+65,y^2=x^3+2*x,y^2=x^3+47*x+16,y^2=x^3+x,y^2=x^3+4*x+20}
1.73.aq|{y^2=x^3+68*x+68,y^2=x^3+69*x+69}
1.73.aj|{y^2=x^3+54*x+54,y^2=x^3+8*x+40,y^2=x^3+57*x+66}
1.73.p|{y^2=x^3+67*x+67}
1.73.l|{y^2=x^3+44*x+44,y^2=x^3+7*x+7,y^2=x^3+9*x+45,y^2=x^3+24*x+24,y^2=x^3+47*x+47}
1.73.ao|{y^2=x^3+22*x+22,y^2=x^3+60*x+60,y^2=x^3+x+5,y^2=x^3+11*x+55,y^2=x^3+50*x+31,y^2=x^3+62*x+62}
1.73.c|{y^2=x^3+21*x+21,y^2=x^3+64*x+28,y^2=x^3+3*x+15,y^2=x^3+46*x+46,y^2=x^3+25*x+52,y^2=x^3+62*x+18,y^2=x^3+61*x+61,y^2=x^3+18*x+17,y^2=x^3+37*x+37}
1.73.ad|{y^2=x^3+48*x+21,y^2=x^3+51*x+51,y^2=x^3+13*x+65}
1.73.h|{y^2=x^3+30*x+4,y^2=x^3+11*x+11,y^2=x^3+66*x+66,y^2=x^3+25*x+25}
1.73.q|{y^2=x^3+7*x,y^2=x^3+46*x+11,y^2=x^3+21*x+32,y^2=x^3+5*x}
1.73.ak|{y^2=x^3+40*x+40,y^2=x^3+54*x+51,y^2=x^3+59*x+3,y^2=x^3+67*x+43,y^2=x^3+42*x+64,y^2=x^3+45*x+6,y^2=x^3+55*x+55}
1.73.m|{y^2=x^3+70*x+70,y^2=x^3+58*x+71}
1.73.d|{y^2=x^3+34*x+24,y^2=x^3+72*x+72,y^2=x^3+56*x+56}
1.73.ae|{y^2=x^3+43*x+69,y^2=x^3+35*x+35,y^2=x^3+9*x+9,y^2=x^3+43*x+43,y^2=x^3+27*x+62,y^2=x^3+60*x+8,y^2=x^3+63*x+23,y^2=x^3+66*x+38}
1.73.i|{y^2=x^3+15*x+2,y^2=x^3+2*x+10,y^2=x^3+5*x+5,y^2=x^3+12*x+60}
1.73.al|{y^2=x^3+29*x+72,y^2=x^3+50*x+50,y^2=x^3+5*x+25,y^2=x^3+7*x+35,y^2=x^3+16*x+7}
1.73.r|{y^2=x^3+11,y^2=x^3+5}
1.73.n|{y^2=x^3+16*x+16,y^2=x^3+32*x+32}
1.73.e|{y^2=x^3+26*x+26,y^2=x^3+58*x+58,y^2=x^3+28*x+28,y^2=x^3+4*x+4,y^2=x^3+53*x+46,y^2=x^3+17*x+17,y^2=x^3+6*x+30,y^2=x^3+72*x+68}
1.73.ah|{y^2=x^3+45*x+45,y^2=x^3+41*x+59,y^2=x^3+56*x+61,y^2=x^3+44*x+1}
1.73.af|{y^2=x^3+39*x+39,y^2=x^3+71*x+71}
1.73.j|{y^2=x^3+36*x+34,y^2=x^3+12*x+12,y^2=x^3+49*x+49}
1.73.am|{y^2=x^3+71*x+63,y^2=x^3+14*x+14}
1.73.a|{y^2=x^3+22*x+37,y^2=x^3+37*x+39,y^2=x^3+19*x+19,y^2=x^3+33*x+33}
1.73.o|{y^2=x^3+2*x+2,y^2=x^3+53*x+53,y^2=x^3+40*x+54,y^2=x^3+17*x+12,y^2=x^3+38*x+38,y^2=x^3+39*x+49}
1.73.ab|{y^2=x^3+31*x+9,y^2=x^3+30*x+30,y^2=x^3+38*x+44,y^2=x^3+33*x+19}
1.73.f|{y^2=x^3+23*x+42,y^2=x^3+26*x+57}
1.73.ap|{y^2=x^3+69*x+53}
1.73.ai|{y^2=x^3+3*x+3,y^2=x^3+52*x+41,y^2=x^3+59*x+59,y^2=x^3+18*x+18}
1.73.ag|{y^2=x^3+19*x+22,y^2=x^3+15*x+15,y^2=x^3+34*x+34,y^2=x^3+6*x+6,y^2=x^3+24*x+47,y^2=x^3+29*x+29,y^2=x^3+28*x+67}


(g, q)= (1,79)
1.79.q|{y^2=x^3+59*x+19,y^2=x^3+22*x+66,y^2=x^3+27*x+2,y^2=x^3+48*x+65}
1.79.an|{y^2=x^3+67*x+43,y^2=x^3+48*x+48}
1.79.m|{y^2=x^3+47*x+62,y^2=x^3+3*x+9,y^2=x^3+19*x+57,y^2=x^3+32*x+32}
1.79.ac|{y^2=x^3+34*x+34,y^2=x^3+39*x+38,y^2=x^3+77*x+77,y^2=x^3+43*x+50}
1.79.aq|{y^2=x^3+68*x+68,y^2=x^3+3*x+3,y^2=x^3+58*x+58,y^2=x^3+20*x+20}
1.79.d|{y^2=x^3+65*x+37,y^2=x^3+12*x+12,y^2=x^3+52*x+77}
1.79.aj|{y^2=x^3+73*x+73,y^2=x^3+43*x+43}
1.79.i|{y^2=x^3+26*x+78,y^2=x^3+41*x+44,y^2=x^3+30*x+11,y^2=x^3+5*x+5,y^2=x^3+6*x+6,y^2=x^3+59*x+59,y^2=x^3+74*x+64,y^2=x^3+10*x+10,y^2=x^3+4*x+4,y^2=x^3+50*x+50}
1.79.ao|{y^2=x^3+26*x+26,y^2=x^3+64*x+34,y^2=x^3+62*x+62,y^2=x^3+33*x+33}
1.79.r|{y^2=x^3+20*x+60,y^2=x^3+3}
1.79.n|{y^2=x^3+37*x+32,y^2=x^3+25*x+25}
1.79.ad|{y^2=x^3+29*x+8,y^2=x^3+16*x+16,y^2=x^3+76*x+76}
1.79.ar|{y^2=x^3+11*x+11}
1.79.e|{y^2=x^3+18*x+18,y^2=x^3+61*x+61,y^2=x^3+56*x+10,y^2=x^3+63*x+63,y^2=x^3+15*x+45,y^2=x^3+23*x+69,y^2=x^3+36*x+36,y^2=x^3+1,y^2=x^3+x+3,y^2=x^3+24*x+24}
1.79.ak|{y^2=x^3+22*x+22,y^2=x^3+78*x+76,y^2=x^3+42*x+47,y^2=x^3+63*x+31,y^2=x^3+29*x+29,y^2=x^3+10*x+30,y^2=x^3+65*x+65,y^2=x^3+49*x+68}
1.79.j|{y^2=x^3+25*x+75,y^2=x^3+71*x+55}
1.79.a|{y^2=x^3+39*x+39,y^2=x^3+21*x+63,y^2=x^3+35*x+26,y^2=x^3+19*x+19,y^2=x^3+13*x+39,y^2=x^3+3*x,y^2=x^3+7*x+21,y^2=x^3+55*x+55,y^2=x^3+71*x+71,y^2=x^3+x}
1.79.o|{y^2=x^3+5*x+15,y^2=x^3+60*x+22,y^2=x^3+76*x+70,y^2=x^3+51*x+51}
